Date,State,StateABV,stateFIPS,Total Cases,Total Deaths,Population,New Cases,New Deaths,%Cases,%Deaths,log(Total Cases),log(Total Deaths),log(New Cases),log(New Deaths)
2020-07-07,Alaska,AK,2,1423,15,725911.0,22,1,0.196,0.002,7.261,2.708,3.091,0.0
2020-07-08,Alaska,AK,2,1472,15,725911.0,49,0,0.203,0.002,7.294,2.708,3.892,-inf
2020-07-09,Alaska,AK,2,1521,15,725911.0,49,0,0.21,0.002,7.327,2.708,3.892,-inf
2020-07-10,Alaska,AK,2,1579,15,725911.0,58,0,0.218,0.002,7.365,2.708,4.06,-inf
2020-07-11,Alaska,AK,2,1656,15,725911.0,77,0,0.228,0.002,7.412,2.708,4.344,-inf
2020-07-12,Alaska,AK,2,1772,15,725911.0,116,0,0.244,0.002,7.48,2.708,4.754,-inf
2020-07-13,Alaska,AK,2,1843,15,725911.0,71,0,0.254,0.002,7.519,2.708,4.263,-inf
2020-07-14,Alaska,AK,2,1897,15,725911.0,54,0,0.261,0.002,7.548,2.708,3.989,-inf
2020-07-15,Alaska,AK,2,1958,15,725911.0,61,0,0.27,0.002,7.58,2.708,4.111,-inf
2020-07-16,Alaska,AK,2,2034,15,725911.0,76,0,0.28,0.002,7.618,2.708,4.331,-inf
2020-07-17,Alaska,AK,2,2083,15,725911.0,49,0,0.287,0.002,7.642,2.708,3.892,-inf
2020-07-18,Alaska,AK,2,2157,16,725911.0,74,1,0.297,0.002,7.676,2.773,4.304,0.0
2020-07-19,Alaska,AK,2,2275,16,725911.0,118,0,0.313,0.002,7.73,2.773,4.771,-inf
2020-07-20,Alaska,AK,2,2412,16,725911.0,137,0,0.332,0.002,7.788,2.773,4.92,-inf
2020-07-21,Alaska,AK,2,2523,16,725911.0,111,0,0.348,0.002,7.833,2.773,4.71,-inf
2020-07-22,Alaska,AK,2,2617,17,725911.0,94,1,0.361,0.002,7.87,2.833,4.543,0.0
2020-07-23,Alaska,AK,2,2682,17,725911.0,65,0,0.369,0.002,7.894,2.833,4.174,-inf
2020-07-24,Alaska,AK,2,2746,17,725911.0,64,0,0.378,0.002,7.918,2.833,4.159,-inf
2020-07-25,Alaska,,2,2866,18,,120,1,,,7.961,2.89,4.787,0.0
2020-01-26,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-01-27,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-01-28,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-01-29,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-01-30,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-01-31,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-02-01,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-02-02,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-02-03,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-02-04,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-02-05,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-02-06,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-02-07,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-02-08,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-02-09,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-02-10,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-02-11,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-02-12,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-02-13,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-02-14,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-02-15,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-02-16,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-02-17,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-02-18,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-02-19,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-02-20,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-02-21,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-02-22,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-02-23,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-02-24,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-02-25,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-02-26,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-02-27,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-02-28,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-02-29,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-03-01,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-03-02,Arizona,AZ,4,1,0,7278717.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-03-03,Arizona,AZ,4,2,0,7278717.0,1,0,0.0,0.0,0.693,-inf,0.0,-inf
2020-03-04,Arizona,AZ,4,2,0,7278717.0,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-03-05,Arizona,AZ,4,2,0,7278717.0,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-03-06,Arizona,AZ,4,3,0,7278717.0,1,0,0.0,0.0,1.099,-inf,0.0,-inf
2020-03-07,Arizona,AZ,4,5,0,7278717.0,2,0,0.0,0.0,1.609,-inf,0.693,-inf
2020-03-08,Arizona,AZ,4,5,0,7278717.0,0,0,0.0,0.0,1.609,-inf,-inf,-inf
2020-03-09,Arizona,AZ,4,6,0,7278717.0,1,0,0.0,0.0,1.792,-inf,0.0,-inf
2020-03-10,Arizona,AZ,4,6,0,7278717.0,0,0,0.0,0.0,1.792,-inf,-inf,-inf
2020-03-11,Arizona,AZ,4,9,0,7278717.0,3,0,0.0,0.0,2.197,-inf,1.099,-inf
2020-03-12,Arizona,AZ,4,9,0,7278717.0,0,0,0.0,0.0,2.197,-inf,-inf,-inf
2020-03-13,Arizona,AZ,4,9,0,7278717.0,0,0,0.0,0.0,2.197,-inf,-inf,-inf
2020-03-14,Arizona,AZ,4,12,0,7278717.0,3,0,0.0,0.0,2.485,-inf,1.099,-inf
2020-03-15,Arizona,AZ,4,13,0,7278717.0,1,0,0.0,0.0,2.565,-inf,0.0,-inf
2020-03-16,Arizona,AZ,4,18,0,7278717.0,5,0,0.0,0.0,2.89,-inf,1.609,-inf
2020-03-17,Arizona,AZ,4,20,0,7278717.0,2,0,0.0,0.0,2.996,-inf,0.693,-inf
2020-03-18,Arizona,AZ,4,28,0,7278717.0,8,0,0.0,0.0,3.332,-inf,2.079,-inf
2020-03-19,Arizona,AZ,4,47,0,7278717.0,19,0,0.001,0.0,3.85,-inf,2.944,-inf
2020-03-20,Arizona,AZ,4,70,1,7278717.0,23,1,0.001,0.0,4.248,0.0,3.135,0.0
2020-03-21,Arizona,AZ,4,104,1,7278717.0,34,0,0.001,0.0,4.644,0.0,3.526,-inf
2020-03-22,Arizona,AZ,4,153,2,7278717.0,49,1,0.002,0.0,5.03,0.693,3.892,0.0
2020-03-23,Arizona,AZ,4,234,2,7278717.0,81,0,0.003,0.0,5.455,0.693,4.394,-inf
2020-03-24,Arizona,AZ,4,326,6,7278717.0,92,4,0.004,0.0,5.787,1.792,4.522,1.386
2020-03-25,Arizona,AZ,4,402,6,7278717.0,76,0,0.006,0.0,5.996,1.792,4.331,-inf
2020-03-26,Arizona,AZ,4,508,8,7278717.0,106,2,0.007,0.0,6.23,2.079,4.663,0.693
2020-03-27,Arizona,AZ,4,665,15,7278717.0,157,7,0.009,0.0,6.5,2.708,5.056,1.946
2020-03-28,Arizona,AZ,4,773,15,7278717.0,108,0,0.011,0.0,6.65,2.708,4.682,-inf
2020-03-29,Arizona,AZ,4,930,18,7278717.0,157,3,0.013,0.0,6.835,2.89,5.056,1.099
2020-03-30,Arizona,AZ,4,1169,20,7278717.0,239,2,0.016,0.0,7.064,2.996,5.476,0.693
2020-03-31,Arizona,AZ,4,1298,24,7278717.0,129,4,0.018,0.0,7.169,3.178,4.86,1.386
2020-04-01,Arizona,AZ,4,1413,29,7278717.0,115,5,0.019,0.0,7.253,3.367,4.745,1.609
2020-04-02,Arizona,AZ,4,1600,35,7278717.0,187,6,0.022,0.0,7.378,3.555,5.231,1.792
2020-04-03,Arizona,AZ,4,1769,41,7278717.0,169,6,0.024,0.001,7.478,3.714,5.13,1.792
2020-04-04,Arizona,AZ,4,2019,53,7278717.0,250,12,0.028,0.001,7.61,3.97,5.521,2.485
2020-04-05,Arizona,AZ,4,2269,64,7278717.0,250,11,0.031,0.001,7.727,4.159,5.521,2.398
2020-04-06,Arizona,AZ,4,2466,67,7278717.0,197,3,0.034,0.001,7.81,4.205,5.283,1.099
2020-04-07,Arizona,AZ,4,2577,77,7278717.0,111,10,0.035,0.001,7.854,4.344,4.71,2.303
2020-04-08,Arizona,AZ,4,2726,80,7278717.0,149,3,0.037,0.001,7.911,4.382,5.004,1.099
2020-04-09,Arizona,AZ,4,3018,89,7278717.0,292,9,0.041,0.001,8.012,4.489,5.677,2.197
2020-04-10,Arizona,AZ,4,3112,97,7278717.0,94,8,0.043,0.001,8.043,4.575,4.543,2.079
2020-04-11,Arizona,AZ,4,3393,112,7278717.0,281,15,0.047,0.002,8.129,4.718,5.638,2.708
2020-04-12,Arizona,AZ,4,3539,117,7278717.0,146,5,0.049,0.002,8.172,4.762,4.984,1.609
2020-04-13,Arizona,AZ,4,3702,122,7278717.0,163,5,0.051,0.002,8.217,4.804,5.094,1.609
2020-04-14,Arizona,AZ,4,3806,131,7278717.0,104,9,0.052,0.002,8.244,4.875,4.644,2.197
2020-04-15,Arizona,AZ,4,3962,142,7278717.0,156,11,0.054,0.002,8.285,4.956,5.05,2.398
2020-04-16,Arizona,AZ,4,4234,152,7278717.0,272,10,0.058,0.002,8.351,5.024,5.606,2.303
2020-04-17,Arizona,AZ,4,4507,174,7278717.0,273,22,0.062,0.002,8.413,5.159,5.609,3.091
2020-04-18,Arizona,AZ,4,4719,181,7278717.0,212,7,0.065,0.002,8.459,5.198,5.357,1.946
2020-04-19,Arizona,AZ,4,4929,188,7278717.0,210,7,0.068,0.003,8.503,5.236,5.347,1.946
2020-04-20,Arizona,AZ,4,5064,191,7278717.0,135,3,0.07,0.003,8.53,5.252,4.905,1.099
2020-04-21,Arizona,AZ,4,5251,213,7278717.0,187,22,0.072,0.003,8.566,5.361,5.231,3.091
2020-04-22,Arizona,AZ,4,5459,236,7278717.0,208,23,0.075,0.003,8.605,5.464,5.338,3.135
2020-04-23,Arizona,AZ,4,5769,257,7278717.0,310,21,0.079,0.004,8.66,5.549,5.737,3.045
2020-04-24,Arizona,AZ,4,6045,268,7278717.0,276,11,0.083,0.004,8.707,5.591,5.62,2.398
2020-04-25,Arizona,AZ,4,6280,275,7278717.0,235,7,0.086,0.004,8.745,5.617,5.46,1.946
2020-04-26,Arizona,AZ,4,6526,277,7278717.0,246,2,0.09,0.004,8.784,5.624,5.505,0.693
2020-04-27,Arizona,AZ,4,6716,277,7278717.0,190,0,0.092,0.004,8.812,5.624,5.247,-inf
2020-04-28,Arizona,AZ,4,6948,297,7278717.0,232,20,0.095,0.004,8.846,5.694,5.447,2.996
2020-04-29,Arizona,AZ,4,7202,308,7278717.0,254,11,0.099,0.004,8.882,5.73,5.537,2.398
2020-04-30,Arizona,AZ,4,7648,320,7278717.0,446,12,0.105,0.004,8.942,5.768,6.1,2.485
2020-05-01,Arizona,AZ,4,7962,330,7278717.0,314,10,0.109,0.005,8.982,5.799,5.749,2.303
2020-05-02,Arizona,AZ,4,8364,353,7278717.0,402,23,0.115,0.005,9.032,5.866,5.996,3.135
2020-05-03,Arizona,AZ,4,8640,362,7278717.0,276,9,0.119,0.005,9.064,5.892,5.62,2.197
2020-05-04,Arizona,AZ,4,8919,362,7278717.0,279,0,0.123,0.005,9.096,5.892,5.631,-inf
2020-05-05,Arizona,AZ,4,9305,395,7278717.0,386,33,0.128,0.005,9.138,5.979,5.956,3.497
2020-05-06,Arizona,AZ,4,9707,426,7278717.0,402,31,0.133,0.006,9.181,6.054,5.996,3.434
2020-05-07,Arizona,AZ,4,9945,450,7278717.0,238,24,0.137,0.006,9.205,6.109,5.472,3.178
2020-05-08,Arizona,AZ,4,10526,517,7278717.0,581,67,0.145,0.007,9.262,6.248,6.365,4.205
2020-05-09,Arizona,AZ,4,10960,532,7278717.0,434,15,0.151,0.007,9.302,6.277,6.073,2.708
2020-05-10,Arizona,AZ,4,11119,536,7278717.0,159,4,0.153,0.007,9.316,6.284,5.069,1.386
2020-05-11,Arizona,AZ,4,11380,542,7278717.0,261,6,0.156,0.007,9.34,6.295,5.565,1.792
2020-05-12,Arizona,AZ,4,11736,562,7278717.0,356,20,0.161,0.008,9.37,6.332,5.875,2.996
2020-05-13,Arizona,AZ,4,12176,594,7278717.0,440,32,0.167,0.008,9.407,6.387,6.087,3.466
2020-05-14,Arizona,AZ,4,12674,624,7278717.0,498,30,0.174,0.009,9.447,6.436,6.211,3.401
2020-05-15,Arizona,AZ,4,13169,651,7278717.0,495,27,0.181,0.009,9.486,6.479,6.205,3.296
2020-05-16,Arizona,AZ,4,13631,679,7278717.0,462,28,0.187,0.009,9.52,6.521,6.136,3.332
2020-05-17,Arizona,AZ,4,13937,680,7278717.0,306,1,0.191,0.009,9.542,6.522,5.724,0.0
2020-05-18,Arizona,AZ,4,14170,686,7278717.0,233,6,0.195,0.009,9.559,6.531,5.451,1.792
2020-05-19,Arizona,AZ,4,14566,704,7278717.0,396,18,0.2,0.01,9.586,6.557,5.981,2.89
2020-05-20,Arizona,AZ,4,14897,747,7278717.0,331,43,0.205,0.01,9.609,6.616,5.802,3.761
2020-05-21,Arizona,AZ,4,15315,763,7278717.0,418,16,0.21,0.01,9.637,6.637,6.035,2.773
2020-05-22,Arizona,AZ,4,15608,775,7278717.0,293,12,0.214,0.011,9.656,6.653,5.68,2.485
2020-05-23,Arizona,AZ,4,16040,799,7278717.0,432,24,0.22,0.011,9.683,6.683,6.068,3.178
2020-05-24,Arizona,AZ,4,16339,800,7278717.0,299,1,0.224,0.011,9.701,6.685,5.7,0.0
2020-05-25,Arizona,AZ,4,16561,806,7278717.0,222,6,0.228,0.011,9.715,6.692,5.403,1.792
2020-05-26,Arizona,AZ,4,16783,807,7278717.0,222,1,0.231,0.011,9.728,6.693,5.403,0.0
2020-05-27,Arizona,AZ,4,17262,831,7278717.0,479,24,0.237,0.011,9.756,6.723,6.172,3.178
2020-05-28,Arizona,AZ,4,17763,857,7278717.0,501,26,0.244,0.012,9.785,6.753,6.217,3.258
2020-05-29,Arizona,AZ,4,18465,885,7278717.0,702,28,0.254,0.012,9.824,6.786,6.554,3.332
2020-05-30,Arizona,AZ,4,19255,903,7278717.0,790,18,0.265,0.012,9.866,6.806,6.672,2.89
2020-05-31,Arizona,AZ,4,19936,906,7278717.0,681,3,0.274,0.012,9.9,6.809,6.524,1.099
2020-06-01,Arizona,AZ,4,20123,918,7278717.0,187,12,0.276,0.013,9.91,6.822,5.231,2.485
2020-06-02,Arizona,AZ,4,21250,943,7278717.0,1127,25,0.292,0.013,9.964,6.849,7.027,3.219
2020-06-03,Arizona,AZ,4,22245,983,7278717.0,995,40,0.306,0.014,10.01,6.891,6.903,3.689
2020-06-04,Arizona,AZ,4,22818,1000,7278717.0,573,17,0.313,0.014,10.035,6.908,6.351,2.833
2020-06-05,Arizona,AZ,4,24369,1016,7278717.0,1551,16,0.335,0.014,10.101,6.924,7.347,2.773
2020-06-06,Arizona,AZ,4,25517,1046,7278717.0,1148,30,0.351,0.014,10.147,6.953,7.046,3.401
2020-06-07,Arizona,AZ,4,26924,1048,7278717.0,1407,2,0.37,0.014,10.201,6.955,7.249,0.693
2020-06-08,Arizona,AZ,4,27761,1052,7278717.0,837,4,0.381,0.014,10.231,6.958,6.73,1.386
2020-06-09,Arizona,AZ,4,28396,1074,7278717.0,635,22,0.39,0.015,10.254,6.979,6.454,3.091
2020-06-10,Arizona,AZ,4,29981,1100,7278717.0,1585,26,0.412,0.015,10.308,7.003,7.368,3.258
2020-06-11,Arizona,AZ,4,31525,1130,7278717.0,1544,30,0.433,0.016,10.359,7.03,7.342,3.401
2020-06-12,Arizona,AZ,4,33167,1157,7278717.0,1642,27,0.456,0.016,10.409,7.054,7.404,3.296
2020-06-13,Arizona,AZ,4,34773,1190,7278717.0,1606,33,0.478,0.016,10.457,7.082,7.382,3.497
2020-06-14,Arizona,AZ,4,35953,1194,7278717.0,1180,4,0.494,0.016,10.49,7.085,7.073,1.386
2020-06-15,Arizona,AZ,4,37005,1204,7278717.0,1052,10,0.508,0.017,10.519,7.093,6.958,2.303
2020-06-16,Arizona,AZ,4,39298,1228,7278717.0,2293,24,0.54,0.017,10.579,7.113,7.738,3.178
2020-06-17,Arizona,AZ,4,41159,1252,7278717.0,1861,24,0.565,0.017,10.625,7.132,7.529,3.178
2020-06-18,Arizona,AZ,4,43731,1287,7278717.0,2572,35,0.601,0.018,10.686,7.16,7.852,3.555
2020-06-19,Arizona,AZ,4,46914,1322,7278717.0,3183,35,0.645,0.018,10.756,7.187,8.066,3.555
2020-06-20,Arizona,AZ,4,50198,1347,7278717.0,3284,25,0.69,0.019,10.824,7.206,8.097,3.219
2020-06-21,Arizona,AZ,4,52666,1350,7278717.0,2468,3,0.724,0.019,10.872,7.208,7.811,1.099
2020-06-22,Arizona,AZ,4,54767,1354,7278717.0,2101,4,0.752,0.019,10.911,7.211,7.65,1.386
2020-06-23,Arizona,AZ,4,58397,1398,7278717.0,3630,44,0.802,0.019,10.975,7.243,8.197,3.784
2020-06-24,Arizona,AZ,4,60207,1467,7278717.0,1810,69,0.827,0.02,11.006,7.291,7.501,4.234
2020-06-25,Arizona,AZ,4,63297,1495,7278717.0,3090,28,0.87,0.021,11.056,7.31,8.036,3.332
2020-06-26,Arizona,AZ,4,66676,1537,7278717.0,3379,42,0.916,0.021,11.108,7.338,8.125,3.738
2020-06-27,Arizona,AZ,4,70152,1581,7278717.0,3476,44,0.964,0.022,11.158,7.366,8.154,3.784
2020-06-28,Arizona,AZ,4,73961,1594,7278717.0,3809,13,1.016,0.022,11.211,7.374,8.245,2.565
2020-06-29,Arizona,AZ,4,74602,1598,7278717.0,641,4,1.025,0.022,11.22,7.377,6.463,1.386
2020-06-30,Arizona,AZ,4,79399,1645,7278717.0,4797,47,1.091,0.023,11.282,7.405,8.476,3.85
2020-07-01,Arizona,AZ,4,84152,1726,7278717.0,4753,81,1.156,0.024,11.34,7.454,8.467,4.394
2020-07-02,Arizona,AZ,4,87495,1766,7278717.0,3343,40,1.202,0.024,11.379,7.476,8.115,3.689
2020-07-03,Arizona,AZ,4,91894,1802,7278717.0,4399,36,1.263,0.025,11.428,7.497,8.389,3.584
2020-07-04,Arizona,AZ,4,94616,1821,7278717.0,2722,19,1.3,0.025,11.458,7.507,7.909,2.944
2020-07-05,Arizona,AZ,4,98126,1829,7278717.0,3510,8,1.348,0.025,11.494,7.512,8.163,2.079
2020-07-06,Arizona,AZ,4,101542,1832,7278717.0,3416,3,1.395,0.025,11.528,7.513,8.136,1.099
2020-07-07,Arizona,AZ,4,105159,1933,7278717.0,3617,101,1.445,0.027,11.563,7.567,8.193,4.615
2020-07-08,Arizona,AZ,4,108710,1973,7278717.0,3551,40,1.494,0.027,11.596,7.587,8.175,3.689
2020-07-09,Arizona,AZ,4,112783,2047,7278717.0,4073,74,1.549,0.028,11.633,7.624,8.312,4.304
2020-07-10,Arizona,AZ,4,116947,2093,7278717.0,4164,46,1.607,0.029,11.669,7.646,8.334,3.829
2020-07-11,Arizona,AZ,4,119991,2158,7278717.0,3044,65,1.649,0.03,11.695,7.677,8.021,4.174
2020-07-12,Arizona,AZ,4,122479,2239,7278717.0,2488,81,1.683,0.031,11.716,7.714,7.819,4.394
2020-07-13,Arizona,AZ,4,123917,2250,7278717.0,1438,11,1.702,0.031,11.727,7.719,7.271,2.398
2020-07-14,Arizona,AZ,4,128126,2341,7278717.0,4209,91,1.76,0.032,11.761,7.758,8.345,4.511
2020-07-15,Arizona,AZ,4,131411,2442,7278717.0,3285,101,1.805,0.034,11.786,7.801,8.097,4.615
2020-07-16,Arizona,AZ,4,134730,2506,7278717.0,3319,64,1.851,0.034,11.811,7.826,8.107,4.159
2020-07-17,Arizona,AZ,4,138575,2597,7278717.0,3845,91,1.904,0.036,11.839,7.862,8.255,4.511
2020-07-18,Arizona,AZ,4,141333,2733,7278717.0,2758,136,1.942,0.038,11.859,7.913,7.922,4.913
2020-07-19,Arizona,AZ,4,143644,2768,7278717.0,2311,35,1.973,0.038,11.875,7.926,7.745,3.555
2020-07-20,Arizona,AZ,4,145320,2795,7278717.0,1676,27,1.997,0.038,11.887,7.936,7.424,3.296
2020-07-21,Arizona,AZ,4,148730,2918,7278717.0,3410,123,2.043,0.04,11.91,7.979,8.134,4.812
2020-07-22,Arizona,AZ,4,150659,2976,7278717.0,1929,58,2.07,0.041,11.923,7.998,7.565,4.06
2020-07-23,Arizona,AZ,4,153029,3067,7278717.0,2370,91,2.102,0.042,11.938,8.028,7.771,4.511
2020-07-24,Arizona,AZ,4,156392,3156,7278717.0,3363,89,2.149,0.043,11.96,8.057,8.121,4.489
2020-07-25,Arizona,,4,160055,3288,,3663,132,,,11.983,8.098,8.206,4.883
2020-03-11,Arkansas,AR,5,1,0,3017804.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-03-12,Arkansas,AR,5,6,0,3017804.0,5,0,0.0,0.0,1.792,-inf,1.609,-inf
2020-03-13,Arkansas,AR,5,7,0,3017804.0,1,0,0.0,0.0,1.946,-inf,0.0,-inf
2020-03-14,Arkansas,AR,5,9,0,3017804.0,2,0,0.0,0.0,2.197,-inf,0.693,-inf
2020-03-15,Arkansas,AR,5,16,0,3017804.0,7,0,0.001,0.0,2.773,-inf,1.946,-inf
2020-03-16,Arkansas,AR,5,22,0,3017804.0,6,0,0.001,0.0,3.091,-inf,1.792,-inf
2020-03-17,Arkansas,AR,5,22,0,3017804.0,0,0,0.001,0.0,3.091,-inf,-inf,-inf
2020-03-18,Arkansas,AR,5,33,0,3017804.0,11,0,0.001,0.0,3.497,-inf,2.398,-inf
2020-03-19,Arkansas,AR,5,62,0,3017804.0,29,0,0.002,0.0,4.127,-inf,3.367,-inf
2020-03-20,Arkansas,AR,5,100,0,3017804.0,38,0,0.003,0.0,4.605,-inf,3.638,-inf
2020-03-21,Arkansas,AR,5,118,0,3017804.0,18,0,0.004,0.0,4.771,-inf,2.89,-inf
2020-03-22,Arkansas,AR,5,165,0,3017804.0,47,0,0.005,0.0,5.106,-inf,3.85,-inf
2020-03-23,Arkansas,AR,5,201,0,3017804.0,36,0,0.007,0.0,5.303,-inf,3.584,-inf
2020-03-24,Arkansas,AR,5,231,2,3017804.0,30,2,0.008,0.0,5.442,0.693,3.401,0.693
2020-03-25,Arkansas,AR,5,307,2,3017804.0,76,0,0.01,0.0,5.727,0.693,4.331,-inf
2020-03-26,Arkansas,AR,5,350,3,3017804.0,43,1,0.012,0.0,5.858,1.099,3.761,0.0
2020-03-27,Arkansas,AR,5,385,3,3017804.0,35,0,0.013,0.0,5.953,1.099,3.555,-inf
2020-03-28,Arkansas,AR,5,409,5,3017804.0,24,2,0.014,0.0,6.014,1.609,3.178,0.693
2020-03-29,Arkansas,AR,5,449,6,3017804.0,40,1,0.015,0.0,6.107,1.792,3.689,0.0
2020-03-30,Arkansas,AR,5,508,7,3017804.0,59,1,0.017,0.0,6.23,1.946,4.078,0.0
2020-03-31,Arkansas,AR,5,564,8,3017804.0,56,1,0.019,0.0,6.335,2.079,4.025,0.0
2020-04-01,Arkansas,AR,5,624,10,3017804.0,60,2,0.021,0.0,6.436,2.303,4.094,0.693
2020-04-02,Arkansas,AR,5,683,12,3017804.0,59,2,0.023,0.0,6.526,2.485,4.078,0.693
2020-04-03,Arkansas,AR,5,738,12,3017804.0,55,0,0.024,0.0,6.604,2.485,4.007,-inf
2020-04-04,Arkansas,AR,5,743,14,3017804.0,5,2,0.025,0.0,6.611,2.639,1.609,0.693
2020-04-05,Arkansas,AR,5,853,16,3017804.0,110,2,0.028,0.001,6.749,2.773,4.7,0.693
2020-04-06,Arkansas,AR,5,927,16,3017804.0,74,0,0.031,0.001,6.832,2.773,4.304,-inf
2020-04-07,Arkansas,AR,5,997,18,3017804.0,70,2,0.033,0.001,6.905,2.89,4.248,0.693
2020-04-08,Arkansas,AR,5,1077,18,3017804.0,80,0,0.036,0.001,6.982,2.89,4.382,-inf
2020-04-09,Arkansas,AR,5,1146,21,3017804.0,69,3,0.038,0.001,7.044,3.045,4.234,1.099
2020-04-10,Arkansas,AR,5,1202,24,3017804.0,56,3,0.04,0.001,7.092,3.178,4.025,1.099
2020-04-11,Arkansas,AR,5,1228,25,3017804.0,26,1,0.041,0.001,7.113,3.219,3.258,0.0
2020-04-12,Arkansas,AR,5,1280,27,3017804.0,52,2,0.042,0.001,7.155,3.296,3.951,0.693
2020-04-13,Arkansas,AR,5,1475,30,3017804.0,195,3,0.049,0.001,7.296,3.401,5.273,1.099
2020-04-14,Arkansas,AR,5,1498,32,3017804.0,23,2,0.05,0.001,7.312,3.466,3.135,0.693
2020-04-15,Arkansas,AR,5,1599,34,3017804.0,101,2,0.053,0.001,7.377,3.526,4.615,0.693
2020-04-16,Arkansas,AR,5,1620,37,3017804.0,21,3,0.054,0.001,7.39,3.611,3.045,1.099
2020-04-17,Arkansas,AR,5,1695,37,3017804.0,75,0,0.056,0.001,7.435,3.611,4.317,-inf
2020-04-18,Arkansas,AR,5,1777,38,3017804.0,82,1,0.059,0.001,7.483,3.638,4.407,0.0
2020-04-19,Arkansas,AR,5,1781,39,3017804.0,4,1,0.059,0.001,7.485,3.664,1.386,0.0
2020-04-20,Arkansas,AR,5,1971,42,3017804.0,190,3,0.065,0.001,7.586,3.738,5.247,1.099
2020-04-21,Arkansas,AR,5,2262,43,3017804.0,291,1,0.075,0.001,7.724,3.761,5.673,0.0
2020-04-22,Arkansas,AR,5,2392,44,3017804.0,130,1,0.079,0.001,7.78,3.784,4.868,0.0
2020-04-23,Arkansas,AR,5,2599,45,3017804.0,207,1,0.086,0.001,7.863,3.807,5.333,0.0
